Date,CH,DE,ES,FR,IT,NL,UK
2017-12-31,-0.7081838871205532,0.6865555443476541,1.3507158776632338,0.2928577587915029,0.8870820306792427,-0.22989083199599636,0.44260530265328496
2018-01-31,-0.4668235098984997,0.5009021272944205,0.9499055090775592,-0.05119438532075148,0.7331056524205817,-0.6120576991928802,0.44687445653753755
2018-02-28,-1.4141685706418072,0.010236551785942367,0.7587288547786595,0.1882235909348826,0.5887933428125647,-0.42509948343313797,0.5248914169042285
2018-03-31,-0.9595109528171778,0.39039969823680215,-0.15776138407430848,0.3979718376374973,0.8190765662021778,-0.1847620650329876,0.7605483501552311
2018-04-30,-0.965050540983346,0.25532687533540344,-0.02334131335843882,0.7112446341476761,0.5359963218258379,-0.1617220322945989,0.5741457335633126
2018-05-31,-0.7629577949440399,0.38677088919953967,0.2675631409937435,0.8285482667940501,-0.2684235428636147,-0.061326912365897046,0.6859709432045422
2018-06-30,-0.9712281296005876,0.388132009770508,-0.10314608040579888,0.8628716104173333,-0.2677169007937633,-0.16646910114119207,0.6540646607748258
2018-07-31,0.1540227841738381,0.027078711089390074,-0.18300779014076118,0.515643489551945,-0.22838795111205265,-0.15089021372162453,0.5861272855870148
2018-08-31,0.1892988906960943,0.12923946006968945,-0.09912202946720021,0.5879914254899585,-0.14570014660501984,-0.1455833837370672,0.6268960506612615
2018-09-30,0.2794695365981431,0.10356151676455107,-0.03246322899964628,0.7853429834905797,-0.10585896008249503,0.2009871212636994,0.46790950951592836
2018-10-31,0.43781024708732014,0.18026490130518164,0.29635713812157083,0.41314148673204354,0.11992564549317838,0.25803910585956735,0.5821907038179416
2018-11-30,0.5039891889655747,0.1893827083850454,-0.03653649954392419,0.3799883948851319,-0.014628656271151551,0.05803474730620234,0.5765055262217749
2018-12-31,0.2870539789809332,0.3094809769275115,0.08154657858798237,0.431561635363233,0.08000092170317288,0.16085343965191148,0.995141670436958
2019-01-31,0.2600258603420337,0.48923989598562223,0.2574544626235154,0.46841876890126655,0.08879158358188216,0.44054874767700075,0.5784956697888529
2019-02-28,-0.10627226704192873,0.13574074332899042,-0.08352629887312504,0.100671950908522,-0.23161997630782413,0.06203172767575947,0.2918645626625798
2019-03-31,-0.2969682786945954,-0.05113944427813827,-0.2227078081593191,-0.1924122610899346,-0.3928003923488832,-0.12284829017121802,-0.07213977810937476
2019-04-30,-0.37129100446400704,0.16901780377532102,-0.23041033683493636,-0.3668267998060594,-0.45989438589085113,-0.14259050113801391,-0.6059174058085167
2019-05-31,-0.3500122200004862,0.336613454500442,-0.2581514291753488,-0.3402911581928144,-0.476535667969648,-0.026413728487677004,-0.20646399919944755
2019-06-30,-0.4487395779025347,0.012244896848496438,-0.2781971989876279,-0.48850826571215417,-0.5428077074937158,-0.22231585241288207,-0.31539887633076436
2019-07-31,-0.42614263947229347,0.3109780385538289,0.026157127737884305,-0.30478551679818056,-0.4697336102619495,-0.15804693696365954,-0.34231784891369726
2019-08-31,-0.5715060272893815,0.26222462513522,-0.08180312224117621,-0.37847308379498507,-0.6871675329745383,-0.17485646298452828,-0.3802490093125106
2019-09-30,-0.6135152861422384,0.001528010628838716,-0.19866605875285762,-0.44787538563684476,-0.7304280122989699,-0.4611206349274224,-0.4361734607666872
2019-10-31,-0.8064418079631811,-0.2549709397108565,-0.40830903431723786,-0.6256217506289842,-1.1254602180779436,-0.600348125528114,-0.4475036166470456
2019-11-30,-1.0006708627314211,-0.5440596894782884,-0.344548822642896,-0.9555972550160335,-1.2351988873052626,-0.8004331856195488,-0.7609514655016284
2019-12-31,0.07038650245486006,-0.44909271749229007,-0.533958338680225,-1.3024648940483456,-1.6807089055773499,-0.9465568089005822,-1.2605986911710223
2020-01-31,-0.21699855258995662,-0.08687222082284728,-0.5350243498491423,-0.8858358527417998,-1.7039835508048362,-0.8838277737378387,-0.8041858098998187
2020-02-29,-1.7698768862944572,-0.3576502012403159,-0.44694229935793206,-0.8265603624492345,-1.1387353537803793,-0.949499369154113,-1.0427001013224484
2020-03-31,-1.1620884570032781,-1.1203024035679117,-2.110984827049808,-1.3250277726033837,-1.9239358508177937,-0.7685042451661528,-1.0873846677453771
2020-04-30,-1.1326916470372042,-0.9017396438948561,-2.1732539699115287,-1.3399884372031798,-1.9082125110944599,-0.6263227034861687,-1.0140523204043275
2020-05-31,-1.5130895991900866,-1.1808905279240864,-2.445795608361682,-1.7747938928206441,-2.523037201363788,-1.036888262343446,-1.2226462865221772
2020-06-30,-1.6703460161068553,-1.1676154629015685,-2.450839750575073,-1.8772378012778514,-2.591222015199809,-0.9965142206714755,-1.2548114744103407
2020-07-31,-1.6096252256318426,-1.2496630633844528,-2.30138424287702,-1.7256994240427677,-2.508752445907375,-0.7504596794378293,-0.9846364169975378
2020-08-31,-1.7230204235338222,-1.4705422690901317,-2.3616318661057867,-1.7837863252672224,-2.557821710019489,-0.9377817462762604,-1.2935192624874887
2020-09-30,-1.670862053959345,-1.2795426639085588,-2.3923355692974244,-1.6125373651413077,-2.38649027329732,-0.8247039743179375,-1.2167127604336285
2020-10-31,-1.071060034094748,-0.7938100026739663,-2.258095310153172,-1.3652852683532697,-2.0753629450738567,-0.7030199493990027,-1.0361146764195774
2020-11-30,0.036570908554945124,-0.3244933633901188,0.6432926821277108,0.4633869399003361,0.0571316288089376,0.2721947719156411,-0.02425652121911532
2020-12-31,-0.020010581774712984,-0.42276093722997915,0.7081762677786455,0.48559471318428205,0.06529112527781543,0.18944219527019504,-0.03602305021718873
2021-01-31,0.05330690040477113,-0.4204049467643992,0.7559433065960919,0.4821505445127378,0.11493441667027032,-0.002636013315723567,-0.1455399981096721
2021-02-28,0.31988142838534184,-0.7518975954362106,0.4389787507913416,0.16365951472728194,-0.17705168032791702,-0.09902979127785676,-0.4038758223075022
2021-03-31,0.18834286329115166,-0.3381148073959791,2.320222744352449,1.575269993001748,1.6419617620026108,0.8945636870059828,0.9356719776223191
2021-04-30,0.464605838376681,-0.054969776398324934,2.292603775515147,1.610485907102847,1.7314845011966273,1.2276568386212288,0.952782206113761
